Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD59,OUT013,1086.8753063347756
FDQ10,OUT017,2439.806270388067
FDW45,OUT035,1959.7159623809862
NCK30,OUT049,4334.386345618188
FDU31,OUT018,3898.9999513750613
NCQ17,OUT019,1032.599708348151
FDN01,OUT017,2445.2913630832613
FDZ19,OUT049,3042.708589310455
DRG37,OUT017,2243.2237529979257
FDE32,OUT045,621.6391201549416
FDO34,OUT049,3017.925312753541
FDM04,OUT019,-323.5922498445815
FDZ25,OUT049,3119.1109428530285
FDU08,OUT049,1956.3134934787354
NCW30,OUT045,4123.583332639222
NCM18,OUT013,686.7185507300856
FDS22,OUT035,382.73645097389965
NCH18,OUT017,3561.75846819592
FDC23,OUT013,2617.618497407049
FDY46,OUT013,2696.6807153973923
NCU06,OUT046,3511.772165910816
FDX57,OUT045,1619.81109826078
FDX36,OUT027,4892.7338560201915
FDL16,OUT045,587.325425348766
FDT16,OUT010,2588.196631071402
FDN16,OUT018,2085.9622221066124
FDC03,OUT046,3058.6627639395047
DRF60,OUT013,3544.4691495615784
FDS27,OUT027,4606.405504715434
FDP33,OUT010,2341.3107409224035
FDJ36,OUT018,1958.8974819894534
NCR42,OUT013,301.975581347667
FDV14,OUT017,1086.225732045002
NCP42,OUT035,2727.4166392940565
FDB50,OUT027,2529.5547063851823
NCC30,OUT027,4236.805602972812
FDA23,OUT018,2040.8495752650456
FDW16,OUT017,1219.938038054496
FDQ52,OUT010,2155.8412945399787
FDB58,OUT049,2720.016156929952
NCP29,OUT049,1289.9119376129477
NCM05,OUT045,4135.190689137509
FDO25,OUT013,2970.8129975939573
NCM54,OUT046,1938.3258919224345
NCL54,OUT046,2646.9652694136757
FDL39,OUT010,1307.1689474049429
FDF53,OUT018,3261.2433702727303
NCQ42,OUT035,1635.0141315791584
FDF58,OUT013,826.1493270527037
FDZ04,OUT035,651.7399722098501
FDE26,OUT019,933.6493182585864
FDS60,OUT017,2557.3738539340793
FDV58,OUT017,2706.465115240979
FDM04,OUT045,895.3954885442554
FDE08,OUT035,1919.993462427627
NCB43,OUT049,3202.888586848123
FDU11,OUT010,248.32134511259756
FDF22,OUT019,2098.855515014896
FDE24,OUT013,1930.7805177960795
DRJ49,OUT046,2112.4473212797457
NCQ53,OUT035,3347.021548235932
NCL41,OUT013,348.4710395490997
FDR22,OUT013,1613.016274835847
FDH04,OUT035,1185.297525410622
DRH15,OUT045,660.8295981082663
FDY40,OUT049,1164.2606853598654
NCI17,OUT035,1023.5742536854423
NCC18,OUT013,2465.9114467253694
FDY28,OUT027,4654.917002959764
FDB45,OUT027,3116.222621296985
NCL30,OUT018,2423.8873089245785
FDM10,OUT017,3011.6905116846947
FDH22,OUT027,3321.3054575173205
NCZ53,OUT017,2731.562853013548
NCI18,OUT013,3302.3411022720625
FDH14,OUT027,3724.945147384848
FDR36,OUT027,2079.6525659251656
FDW01,OUT045,2377.520777677337
FDK02,OUT027,3229.8639890616123
FDJ02,OUT018,2830.9347412017805
FDU55,OUT013,3869.988144707742
NCV18,OUT027,2685.945684974714
FDH14,OUT018,2670.3635407437387
FDZ37,OUT045,1517.0932652272172
FDX49,OUT049,3981.635064623559
NCD43,OUT046,1653.4042445269242
FDZ07,OUT013,733.23373989835
FDK43,OUT035,1642.7575021500115
FDR32,OUT018,4030.3730875655506
FDT39,OUT013,2273.543585572578
NCV54,OUT017,1629.620601848887
FDF38,OUT018,1192.5972535022636
FDV60,OUT046,3004.6252776960864
FDH44,OUT027,3801.6550381667626
FDS21,OUT046,1022.0921056534987
NCL41,OUT045,594.6837832612168
FDM46,OUT017,1044.6404566013225
FDU27,OUT045,680.5578850152801
NCJ54,OUT017,3349.7350130298883
DRG51,OUT018,3133.4832726403356
NCA29,OUT019,1510.1861472794862
FDR47,OUT045,3006.5540287826193
NCL19,OUT027,3707.2685235637587
DRG01,OUT049,1574.4405906665947
FDG10,OUT046,994.8961252461816
NCV05,OUT049,2778.8477382235774
NCH18,OUT019,2612.266764432556
FDV14,OUT018,1806.9989072062554
DRJ23,OUT035,2646.3968301387245
DRJ11,OUT046,2881.039703901397
FDZ03,OUT017,2642.6383664005784
FDI27,OUT010,-756.6206022962685
FDJ14,OUT018,1783.4457036328358
FDU32,OUT017,1655.129310398816
FDD47,OUT027,4039.7656180017625
DRF36,OUT035,2676.019602061832
FDM21,OUT046,3979.797908863266
FDV10,OUT018,1156.158269736845
FDH60,OUT018,3491.8913679235256
FDX47,OUT010,994.5759489654849
FDT19,OUT019,1332.2635259846923
FDO11,OUT045,4031.4458651186565
FDH24,OUT027,3954.6691812140166
FDL02,OUT018,2100.3591075996655
FDB02,OUT049,3204.458244571761
FDA43,OUT046,3007.017329412859
FDG52,OUT045,735.519348717605
DRC12,OUT013,2794.6049095441945
FDY37,OUT018,2752.704644583957
NCU18,OUT045,2223.232261065231
FDU09,OUT035,542.6821433454975
DRJ25,OUT027,2109.144819200817
DRE12,OUT018,2227.1786997776167
DRL47,OUT017,1734.3015244815892
DRK01,OUT046,1495.3214440507227
FDC22,OUT019,1615.8806004720077
FDG44,OUT013,545.1697553482136
FDW04,OUT035,1711.8545780646741
FDK09,OUT049,3866.350039693107
NCN43,OUT035,1594.9100433187596
FDG04,OUT049,3361.8399392230294
FDH32,OUT010,-121.30659166965569
DRI47,OUT017,2084.7782147231815
DRE15,OUT013,1046.6923563029377
FDY11,OUT035,780.4195600273922
FDO60,OUT049,1086.7243376372107
FDQ20,OUT018,1129.3266755114078
FDO57,OUT027,3880.5502253043346
FDT14,OUT019,524.6965627551688
FDA57,OUT049,1016.4562367444942
DRN35,OUT017,304.02373344610464
FDJ03,OUT046,782.4195480771223
FDX28,OUT017,1208.8477714026137
DRE25,OUT045,1456.4170312865258
FDR09,OUT046,3991.616814705692
FDB23,OUT035,3277.6242901206315
FDO08,OUT045,2636.148224107195
FDQ23,OUT049,1991.4899476922924
FDW04,OUT013,1866.0756422494824
DRK13,OUT010,1428.374365676073
NCL17,OUT027,3633.204500104766
FDY21,OUT035,2488.5850817685287
FDJ38,OUT027,4427.0812591230115
FDA37,OUT019,813.4018398337619
FDV43,OUT013,444.3365471630898
FDL36,OUT046,1367.8857020549165
FDD53,OUT045,679.6319332247388
FDZ19,OUT010,1112.7211058754954
FDV21,OUT045,1819.9335963891144
NCL54,OUT018,3124.22702632501
DRI47,OUT027,3780.1600257059476
DRG03,OUT049,2820.0694505993856
FDG21,OUT013,2035.6386171597692
FDW03,OUT018,2180.226607099904
NCI55,OUT046,1911.143852285772
DRC36,OUT019,1638.9819529283836
FDH22,OUT017,1618.902016641081
FDV20,OUT045,2060.137173631145
NCU41,OUT027,4448.100834126155
FDN46,OUT027,2991.957476888666
FDK50,OUT045,2593.8526502267473
NCA05,OUT027,3782.7115887492932
DRH01,OUT018,3119.6679972138245
FDT08,OUT018,2786.606697257913
FDM08,OUT018,3998.300473046898
FDZ07,OUT035,566.5083860419466
FDS22,OUT017,534.3912283606332
FDV35,OUT027,3778.3804626958668
FDI28,OUT010,-262.0995902062502
FDW58,OUT027,3192.96762367339
FDT52,OUT045,3914.6977848668143
FDY34,OUT046,2648.0072747332324
FDR10,OUT046,2538.289984124627
FDK57,OUT017,1573.9651748134274
FDR02,OUT027,3197.107597967845
FDX49,OUT046,3607.3354878887153
FDQ20,OUT046,641.3316725556826
DRK23,OUT045,3969.483978385058
NCW06,OUT046,2954.4189776489816
FDR31,OUT017,2076.9341884662545
NCE43,OUT013,2339.1465543405043
DRO59,OUT027,2674.551649072509
FDN09,OUT049,4208.692548303492
FDR11,OUT046,2407.610260886397
FDO57,OUT013,2225.1158484337475
NCX18,OUT017,2855.894117034222
FDB05,OUT018,4291.300085541121
FDQ08,OUT018,1491.4387898177606
NCG43,OUT035,1055.0001329110778
FDJ56,OUT013,1186.9076259374126
FDA13,OUT010,-1045.9364716771029
FDO56,OUT017,1612.4643595731982
FDB37,OUT018,4226.741615308703
FDZ02,OUT018,2035.2423514293214
FDQ24,OUT046,3838.3943946865043
FDM16,OUT013,1024.7384348552516
FDU35,OUT049,1888.307463337192
FDT35,OUT035,2272.209090981768
NCX30,OUT049,4259.082678564982
FDG04,OUT017,2722.040438320045
FDI12,OUT035,962.4890672193933
FDE35,OUT035,638.7257643872224
NCP14,OUT027,3009.121690268754
NCY53,OUT045,1726.614670396244
FDP49,OUT017,623.3999901369718
FDQ04,OUT017,350.0015748707448
FDM39,OUT035,2425.8518182410025
FDO58,OUT019,1364.315143834335
FDC56,OUT017,1496.0558218932329
NCQ54,OUT046,2632.1713601546835
FDV10,OUT027,2143.746297157274
NCK17,OUT046,618.3162109488048
NCF55,OUT027,2054.631827378156
FDV33,OUT013,3928.998995883772
NCH29,OUT019,336.0304311947151
FDA37,OUT027,3452.649113567831
FDH46,OUT018,2112.599890246498
FDS25,OUT035,1285.4022272775853
FDH04,OUT027,2959.3933653817035
FDX52,OUT046,3025.7158954385286
NCD42,OUT017,361.41755692461015
FDW47,OUT017,1642.56170428092
FDL25,OUT027,2835.026388360156
NCJ06,OUT010,366.87615632497454
FDY09,OUT013,2534.306992067246
FDS40,OUT046,533.6094410735882
FDH41,OUT017,3046.994194148325
FDG38,OUT035,1011.5281605833377
FDU03,OUT027,4258.7875518198125
FDV20,OUT046,2005.1414126032173
DRB13,OUT045,3159.9586102030803
NCQ30,OUT013,1692.371169228516
NCH06,OUT013,3566.5494890690775
FDU50,OUT018,2247.0858613184596
NCO42,OUT019,1124.1073965052935
FDW09,OUT018,1789.245389063402
FDH04,OUT013,1317.651815817045
FDC21,OUT045,1774.7765409108351
FDL21,OUT049,1119.1086091344039
FDM46,OUT010,-341.4672407045493
FDT22,OUT019,-414.1652347789809
FDB28,OUT035,2671.727971891709
FDI12,OUT018,1814.1196752761175
FDA28,OUT045,2055.166113343055
FDF59,OUT013,1754.8819395458813
FDM45,OUT027,3354.129248211205
FDQ56,OUT017,956.7994814127956
FDR46,OUT049,2519.11822760155
FDT01,OUT013,2958.160129710564
FDD16,OUT027,2638.1500102097466
NCU30,OUT010,1013.2234937735207
FDM40,OUT010,437.675562379183
FDI56,OUT035,1029.4126995436343
NCS30,OUT013,1713.895930456304
FDU08,OUT017,1314.827181209104
FDX51,OUT027,4586.671015844213
FDA43,OUT045,3080.703911909366
FDX59,OUT010,-1011.7279289803155
FDC37,OUT018,2132.762548488784
FDP58,OUT013,3081.2752444744337
NCY42,OUT035,1905.658442063982
FDF21,OUT018,3451.7832318822357
FDU10,OUT027,2105.4632240259025
DRL47,OUT018,2445.708636215757
FDA58,OUT018,4139.889386466019
FDJ22,OUT049,3372.77171906171
FDK50,OUT046,2515.3815702909387
FDO38,OUT035,820.2938399436084
DRF60,OUT035,3407.400085758979
NCZ42,OUT019,2578.7579880650424
FDD35,OUT049,2264.883318853708
FDL25,OUT045,1417.6044564435413
FDJ16,OUT013,592.9505486463318
DRK59,OUT049,4036.4934927245517
FDI50,OUT046,3662.31733150883
NCB19,OUT045,1331.0098736902087
DRI37,OUT035,518.6940603718929
FDA14,OUT027,3735.5778094994753
FDC08,OUT018,3974.22213322821
FDS45,OUT046,1695.079300350069
FDI21,OUT049,1411.4016843775435
DRJ47,OUT035,2393.594143738857
DRE37,OUT027,4366.28086490816
FDT55,OUT018,2979.9772655243787
NCG42,OUT027,3470.1485607159216
FDA31,OUT049,2960.7906777663006
NCW42,OUT046,3404.4485393442205
FDF50,OUT017,2687.793075336134
FDK56,OUT049,3172.502549157402
FDX10,OUT035,160.30554809285763
NCK07,OUT027,3992.6853709001703
FDZ49,OUT017,3129.306221876081
FDR33,OUT013,1523.680652658105
FDO44,OUT018,2160.070703740042
FDA20,OUT046,2867.3775982945845
NCL30,OUT045,2017.5342593102464
FDI05,OUT019,-182.4768036140449
FDQ12,OUT018,4039.0252666985502
FDH47,OUT017,1259.0764751904671
FDH34,OUT018,3383.430083334617
FDF29,OUT046,2121.1650849699527
FDG40,OUT018,1005.5396958953731
NCE18,OUT017,3657.870674739423
FDP21,OUT010,1529.5195324872188
FDY50,OUT013,1059.469789755062
FDB36,OUT049,2424.2737613565173
NCZ29,OUT049,2318.559296471335
FDU20,OUT018,2399.53750103278
FDO56,OUT013,1688.4685015109553
FDW31,OUT049,3521.5766855639936
DRH59,OUT013,981.5630757490762
NCB30,OUT017,2843.040851939771
FDK43,OUT027,3480.26983942663
FDW43,OUT045,3696.372002167606
NCL19,OUT017,1978.789003860472
FDJ27,OUT046,1485.449407260574
FDC45,OUT046,2498.3603492560733
FDY40,OUT035,433.875312578033
NCM41,OUT035,1080.91972485334
NCK18,OUT019,1471.2584660088542
FDP37,OUT049,2260.830822102745
FDA27,OUT027,5515.553016419906
NCX30,OUT035,3518.9739976765754
FDR09,OUT017,3699.2409945729983
FDG08,OUT027,4026.9800694168703
NCU30,OUT013,2377.422777254367
FDB16,OUT017,1117.462956038852
FDM16,OUT017,964.4309774474023
FDC48,OUT013,1116.037210393926
NCF18,OUT046,2870.228182216811
FDU46,OUT018,1921.2793775328469
FDH41,OUT018,3755.384353530822
NCN42,OUT010,809.2428962625172
FDU49,OUT046,1429.3203897900219
FDB20,OUT027,2665.64127227167
FDG50,OUT019,289.876508033175
FDW20,OUT045,1970.6637113154375
NCO55,OUT049,2009.8929915405283
FDX48,OUT046,2455.160582323104
FDU48,OUT046,2035.5575991751862
FDR48,OUT019,965.0223905036808
FDK27,OUT013,1767.4205358591062
FDT35,OUT013,2381.247901089198
FDN12,OUT049,2041.1389393288746
NCE31,OUT019,-997.6301151108588
FDL21,OUT017,491.7728063252464
FDV56,OUT017,1506.3741941377043
FDR16,OUT017,3061.238992356712
NCP41,OUT049,2113.716917676445
FDJ27,OUT013,1322.4421891890363
FDA07,OUT017,1732.0624960845958
FDK55,OUT049,1795.7609902927256
FDM33,OUT049,3760.4880919609727
FDY46,OUT046,2892.5127072877267
FDD36,OUT046,1856.905092005139
FDB12,OUT027,3010.9573854520754
FDF28,OUT019,848.6969385399243
NCE07,OUT019,1124.2105135472268
FDW50,OUT027,3989.114716288393
NCW18,OUT017,3404.3348258959054
NCJ17,OUT019,-136.7585963146911
DRZ24,OUT010,299.61632937414413
FDS07,OUT035,1408.1962385866861
NCW05,OUT010,-109.77635132944897
FDZ22,OUT018,1760.6207153846449
FDK02,OUT046,1796.998568545198
FDZ45,OUT027,4493.6140161723415
FDL25,OUT046,1336.3213149072374
FDS08,OUT045,2769.1384144221665
NCZ42,OUT027,5172.353056342941
FDX57,OUT035,1202.2639281347153
FDF21,OUT046,2977.9909976382987
FDJ56,OUT018,1796.3873054468936
FDX10,OUT013,308.353726547513
DRG48,OUT035,1990.59383167722
DRN37,OUT046,2554.76121964437
NCY41,OUT018,951.5238923217282
FDN28,OUT045,1733.5627044299713
FDE34,OUT045,2782.639509889189
FDR10,OUT045,2644.8736524035976
FDC32,OUT017,1110.4110086487988
DRG13,OUT046,2590.162368178332
FDP59,OUT049,2048.8155124730533
NCT53,OUT010,1052.66899898572
FDL57,OUT027,5491.759522932085
FDN32,OUT010,1434.6818209220394
FDK09,OUT018,3937.5646405682887
FDA52,OUT010,1103.5182755180474
FDC57,OUT049,3428.7500121786597
FDI09,OUT035,3300.319248195896
NCB07,OUT046,3010.589242945352
FDP26,OUT035,1117.4303913955825
FDP40,OUT027,3273.4938802919537
FDL15,OUT013,2156.2437282652963
FDV07,OUT046,1692.7214583570844
FDS03,OUT017,713.6045600773155
FDE50,OUT049,3371.292012557598
FDQ15,OUT017,872.804340909524
FDQ33,OUT010,708.2255513229027
FDT22,OUT013,607.0934300531044
DRO35,OUT035,1521.3956467418939
FDJ41,OUT049,4497.5075450892455
FDQ27,OUT035,1337.95329187939
FDC26,OUT017,1378.763115332196
NCF43,OUT027,3648.90161279621
NCR50,OUT035,2067.7084540657165
FDE39,OUT018,2344.9048072192068
FDN49,OUT027,2026.0534325069916
DRG11,OUT035,1299.992358655565
NCA18,OUT049,2185.6130013626694
FDM36,OUT018,3174.93088302643
FDW32,OUT017,1055.621859967389
NCQ18,OUT010,-215.40364960150418
FDX14,OUT027,2604.598845327452
FDD46,OUT017,1983.3240689746763
FDI34,OUT019,2383.527576837075
NCJ17,OUT035,811.0074871021498
FDB52,OUT035,3673.5025449691516
FDV55,OUT018,2685.3752626193054
FDC57,OUT046,3006.0204414332784
FDB29,OUT046,1819.6396384886784
NCO43,OUT035,1199.2926477639853
FDG44,OUT045,784.8934273082771
FDJ34,OUT045,1994.2715283418588
FDH40,OUT049,1669.2285615558712
NCD07,OUT027,3181.606464723589
FDB41,OUT017,433.19056369272437
FDH47,OUT018,1881.969097169961
DRK37,OUT035,2637.528431179391
FDM25,OUT019,1582.959953781738
NCX06,OUT045,2917.3474185997693
NCS05,OUT017,1844.9462609944235
FDS39,OUT045,2297.619136405656
FDC47,OUT027,4883.733227694571
FDG20,OUT013,2509.8101688874426
DRL23,OUT017,1474.5650088219859
FDY33,OUT013,2240.9075618875254
NCH18,OUT045,3838.755438327696
FDX47,OUT035,2138.839540737874
NCB06,OUT045,2457.540795889002
FDP36,OUT049,1179.153596163242
FDW44,OUT018,3214.3317443081705
NCU41,OUT018,3431.2239888592753
NCS17,OUT046,1421.832644922063
FDD46,OUT035,1934.0038456203024
FDE45,OUT017,2519.4709189308724
FDI09,OUT017,3391.8288106809687
NCJ54,OUT010,2083.4850075918234
NCA29,OUT018,3165.2390654418828
NCN41,OUT027,3354.990607818997
FDY34,OUT035,2308.864801884206
NCG55,OUT035,1453.2770417199877
DRM49,OUT046,610.7896517453635
NCB42,OUT049,2229.4084797251776
FDE58,OUT045,1849.1109705170065
DRJ25,OUT013,467.01963214181137
FDS47,OUT010,-374.7607300460963
FDY21,OUT049,3282.8748612864006
NCI54,OUT013,1539.5469056483726
FDO24,OUT017,2018.020406152346
FDY43,OUT035,2198.9681064695064
FDF35,OUT018,1966.9619285234453
NCP29,OUT019,-371.50366056855535
FDN28,OUT027,3119.641144331625
FDJ50,OUT018,1310.862660872834
FDQ14,OUT027,3786.1980231531384
FDC37,OUT035,1346.1778710249316
FDN08,OUT046,1827.9804869844625
FDD04,OUT035,1824.4457101588487
FDW34,OUT018,4276.48632339749
FDP04,OUT017,806.2080476235994
NCG07,OUT017,2652.964173877268
NCN14,OUT018,3253.428139507843
FDJ16,OUT045,848.2086754180839
NCM42,OUT045,1760.7901198954014
NCF19,OUT046,765.312605681519
FDY21,OUT018,3341.3169173415135
FDY19,OUT035,1456.3290423833607
FDV09,OUT045,2415.1919660561166
FDA28,OUT013,1783.8202428487457
FDC38,OUT018,2426.012966547247
FDL28,OUT045,3659.8759868076863
NCH43,OUT049,3723.7547454023165
NCN53,OUT045,592.4239342206431
NCW05,OUT017,1267.7758373456325
NCO30,OUT018,3388.8998856969542
FDT04,OUT019,-757.1865486502415
FDB27,OUT018,3513.8433126625873
NCK07,OUT013,2377.2414885196317
NCA53,OUT013,517.4231880206512
FDB33,OUT018,3000.4475702261207
FDU37,OUT017,946.9472622251096
FDR13,OUT035,1517.3235205471901
FDE45,OUT049,3165.7121349899703
FDV37,OUT017,2793.8268351548822
FDX44,OUT019,224.93302276464624
NCL06,OUT017,3771.379680710975
FDJ28,OUT045,3045.1255976035063
FDX55,OUT049,3776.4976557055966
NCK17,OUT018,1098.4687980069928
FDH52,OUT035,670.2953002321024
FDN13,OUT027,2873.787582100612
FDK44,OUT018,3024.0437623908347
FDU16,OUT046,1294.4704476495178
FDZ07,OUT017,656.7634946710446
NCN06,OUT027,3906.9634663225866
FDH02,OUT010,4.260817638434673
NCW18,OUT045,3673.410674680364
FDH57,OUT013,1839.6576590604373
FDV35,OUT045,2335.241909073445
NCU29,OUT013,2081.6727977270334
NCP02,OUT046,897.7664379083496
FDN44,OUT013,2339.777585677969
FDX03,OUT018,1178.5145579849761
FDR11,OUT010,762.8389193486139
FDA36,OUT046,2922.6618550120947
FDP58,OUT027,4716.2412471426305
FDH31,OUT045,1650.4114242345422
FDH34,OUT035,2585.9228230357758
FDS13,OUT035,3641.6094600302126
FDT01,OUT018,3800.0380231021823
FDY09,OUT049,3157.6397438857152
FDV33,OUT027,5551.393457499013
NCW29,OUT010,510.80348754745455
NCN17,OUT045,1573.5922179593813
FDX01,OUT046,1853.3280064030237
FDL03,OUT049,3458.429889051953
DRL59,OUT049,1299.91946184606
DRM11,OUT027,5544.407979779404
FDA43,OUT049,3425.047544129789
FDZ56,OUT010,1166.114250863841
FDI44,OUT018,1589.371937960745
FDB50,OUT013,874.4760255382814
FDU15,OUT019,-546.3061868913451
NCJ19,OUT019,-288.1176656082987
FDD48,OUT013,1617.3335445248226
NCW42,OUT035,3065.399565334594
FDL24,OUT017,2534.638836525251
NCB30,OUT013,2900.15591889553
FDK25,OUT013,2320.941330167873
FDW28,OUT049,3365.259483169421
FDD47,OUT017,2328.657376392962
FDK16,OUT019,91.72240943869178
FDW37,OUT046,1306.5580993972933
FDA48,OUT035,2986.6628441299135
FDA14,OUT017,1996.4696403652451
FDV15,OUT013,1243.6819507611738
FDN22,OUT049,4227.551999352298
NCD55,OUT045,709.9536641468073
FDY43,OUT013,2337.6397111909455
NCU05,OUT017,963.8718215799211
FDF10,OUT035,1836.3888693365425
FDR39,OUT018,3269.1864008269285
FDG40,OUT013,327.99802326146244
FDZ28,OUT019,833.3425775166834
FDE02,OUT045,1399.6037376446925
FDU60,OUT049,3038.039215791782
FDM21,OUT013,3777.750938612346
FDV52,OUT019,490.8163589252308
NCW06,OUT013,2771.060207165072
FDX36,OUT035,3088.8930725466
FDT35,OUT027,4096.69901340298
NCL19,OUT010,707.1238935963183
NCD31,OUT046,2589.7448581077188
FDE53,OUT019,534.5785866226686
FDW58,OUT019,572.3424585572732
DRF48,OUT046,2914.8836049832234
FDW57,OUT035,2339.2870454225904
DRH13,OUT017,1476.8969868995077
FDT33,OUT013,2486.164020979803
DRK47,OUT027,4996.179756327849
FDY22,OUT010,481.97934738827075
FDC35,OUT019,1867.4171003520605
FDO03,OUT013,3376.098717942979
FDF24,OUT045,1389.5890604046747
FDF56,OUT018,3215.277294725811
FDD28,OUT013,681.7749583452137
FDG53,OUT027,3667.8360902722284
FDO27,OUT019,45.52400774761236
NCF54,OUT018,3123.1691666083047
FDC20,OUT027,2345.38954344807
FDU10,OUT046,636.3666370260069
DRA24,OUT018,3102.5834627517042
FDA02,OUT010,824.5609554766872
FDG10,OUT017,740.4858237559799
FDW39,OUT010,1325.7420994823872
FDP04,OUT019,-102.26691380745922
NCM55,OUT013,2645.732373397185
FDG47,OUT045,4067.3416397670057
NCU41,OUT017,2716.668357948043
NCK31,OUT017,570.2362636564687
FDZ46,OUT045,1719.4688135100164
FDU13,OUT027,3576.441520440448
NCF19,OUT045,825.0582518130486
NCJ43,OUT013,2511.26837601001
NCJ05,OUT045,2424.025922317473
FDS04,OUT027,3527.5555034559125
FDX28,OUT010,61.511548447278074
FDB41,OUT027,2154.5119994422844
FDG53,OUT046,2197.2478954635385
FDL15,OUT010,853.654535145831
FDQ08,OUT049,1423.072297838119
DRN36,OUT013,1337.299910391685
FDI46,OUT013,3700.3925767491605
FDG16,OUT027,4733.716105947869
FDV32,OUT013,715.3565501608891
FDF44,OUT010,562.4596428470065
FDK04,OUT018,1335.9593334562392
NCA41,OUT013,2820.1199144497455
FDD51,OUT017,321.18270324178536
NCZ53,OUT045,3005.3347032826973
FDP01,OUT027,3850.202412898268
FDY25,OUT049,3181.2374756914173
FDB17,OUT018,3279.2041299321536
NCV54,OUT018,2333.2207398595287
FDJ32,OUT017,710.7099559388521
FDA37,OUT049,2367.249647270014
FDG35,OUT035,2434.9968902403343
NCM05,OUT018,4588.274321072047
FDG45,OUT046,3278.447654913939
FDH28,OUT013,365.0322223948416
NCE18,OUT049,4223.059731535079
FDH38,OUT045,1932.1681549484329
FDR56,OUT013,2859.2929329750486
FDH17,OUT027,3053.3670121236196
FDD39,OUT049,3748.244930661071
FDB41,OUT049,1098.4802365644514
NCR53,OUT046,3329.7530324522945
FDX46,OUT017,679.3571170225964
FDV28,OUT049,957.8830139646564
FDA08,OUT018,3086.3857032534243
FDH45,OUT017,365.96388591668403
NCS38,OUT010,140.61171044673438
FDD40,OUT010,1615.1436677684155
DRM59,OUT035,2135.840692511339
NCJ43,OUT018,3160.0123298217527
NCN29,OUT013,539.7632062696625
NCC19,OUT045,2950.114757159157
FDR56,OUT035,2680.0908591726457
FDZ43,OUT049,4194.665841326623
FDJ32,OUT010,-578.2482171661461
DRH03,OUT017,1231.3025839776915
NCZ54,OUT035,2130.4508576593953
FDE26,OUT017,1955.0589749095002
FDS03,OUT045,989.2290983136829
DRZ24,OUT019,628.5817303985846
FDO48,OUT027,4974.0586035242795
FDW39,OUT049,3179.529426983771
NCK05,OUT049,1316.4958578177846
NCK30,OUT017,3678.668232045758
FDT27,OUT018,4141.427807935248
FDS08,OUT019,1559.4194575083038
NCJ19,OUT049,1139.3033552502286
FDC58,OUT045,684.6453000386484
DRE37,OUT013,2694.063779655218
FDW02,OUT035,1693.4425148457108
FDJ02,OUT010,893.7927529152414
FDX09,OUT045,2776.5322456631206
FDT31,OUT010,1483.8263765045313
FDI24,OUT049,3109.4897112869503
FDY09,OUT045,2753.5435803740015
FDV28,OUT045,473.817754695875
DRM47,OUT049,3414.4380157026094
FDT52,OUT019,2704.139621599118
FDI48,OUT018,1329.347164785195
FDY55,OUT017,3690.319442048673
FDU48,OUT013,1828.823287192091
FDN25,OUT045,937.8285897513013
FDP20,OUT049,2359.211509863237
FDJ15,OUT013,2774.4468774277957
FDD04,OUT018,2581.656055139246
FDY58,OUT045,3633.9820481329684
FDR37,OUT018,3336.4675445469156
FDF44,OUT013,1853.081872166421
FDD32,OUT045,1384.421770882259
FDR57,OUT017,2268.4306842334545
DRG39,OUT027,2347.515321611134
FDX15,OUT017,2055.699291339395
DRN37,OUT045,2587.8253752249802
FDW40,OUT027,3687.1011275773903
FDB32,OUT049,1871.9292362608371
FDM40,OUT018,2530.7654789048147
FDE39,OUT027,3357.200379459043
DRH49,OUT017,1086.7427297911788
FDT46,OUT049,1180.3700031141047
NCF06,OUT035,3694.842237951578
FDP07,OUT017,2733.7823660945005
FDC04,OUT013,3544.6648074204545
FDZ32,OUT017,1423.3896734271539
FDD50,OUT045,2544.768516649869
FDU56,OUT017,2625.9937594669436
FDV34,OUT017,969.9490376671179
NCY41,OUT013,317.8867638741101
NCK18,OUT046,2620.8983281099277
DRH25,OUT049,1275.6474660407516
FDT57,OUT046,3738.9747219067335
FDV56,OUT018,2222.399195277893
FDV12,OUT045,1583.5051540455897
FDN52,OUT017,1050.8262169124068
FDX38,OUT035,446.8505719271318
FDE47,OUT018,2382.0673528036305
NCO07,OUT013,3141.6094662650753
FDV09,OUT027,3838.157984993966
FDZ23,OUT019,1697.1383550628198
DRH51,OUT018,1791.1594754606176
NCY54,OUT045,2523.766738159828
DRG49,OUT013,3642.2780842898105
NCC19,OUT049,3310.0685606951256
NCV53,OUT045,3837.093161216218
FDZ47,OUT019,461.0593510993658
NCO26,OUT018,2193.982631954754
NCP02,OUT045,990.2175359217981
NCW30,OUT018,4556.549570502035
NCN55,OUT046,3718.9310938521926
FDB20,OUT010,-352.3500291127129
DRL11,OUT013,2276.133229013838
DRD60,OUT045,2919.1717189354067
FDW14,OUT010,-84.76193673625488
FDL27,OUT010,-404.2062587811026
FDU09,OUT018,1350.8785830712316
DRH36,OUT027,2676.3652044543223
FDP34,OUT027,3762.5688968314166
FDE04,OUT017,2610.4077749900134
FDZ57,OUT027,3551.3542414486396
FDF02,OUT010,-40.475046888351244
FDG28,OUT045,3915.37181406478
NCI31,OUT046,489.447038038217
FDT43,OUT013,633.0978017830446
FDU20,OUT046,1958.256026852755
FDD53,OUT013,435.75255587879917
